model	task	template	fewshot	seed	postproc	timestamp	filename	comet
bloom-7b1	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut.tsv	0.4211
bloom-7b1	wmt14_fr_en	version-fr-en-target	1	1234		2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.tsv	0.4073
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut-custom-truncate.tsv	0.2757
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut.tsv	0.2307
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.tsv	0.0163
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_22	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_22.newline-cut-custom-truncate.tsv	-0.0020
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut	2022-09-08T22_44_22	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_22.newline-cut.tsv	-0.0944
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	1	1234		2022-09-08T22_44_22	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_22.tsv	-0.2555
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut-custom-truncate.tsv	0.4131
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut.tsv	0.4021
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2022-12-26T23_05_36	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.tsv	0.2749
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.newline-cut-custom-truncate.tsv	0.2176
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut	2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.newline-cut.tsv	0.1898
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	1	1234		2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.tsv	0.1182
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut-custom-truncate.tsv	0.4522
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut.tsv	0.4553
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234		2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.tsv	0.4307
bloom	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut-custom-truncate.tsv	0.4337
bloom	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut.tsv	0.4363
bloom	wmt14_fr_en	a_good_translation-en-fr-target	1	1234		2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.tsv	0.3801
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-09T17_35_16	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T17_35_16.newline-cut-custom-truncate.tsv	0.4930
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut	2022-09-09T17_35_16	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T17_35_16.newline-cut.tsv	0.4978
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234		2022-09-09T17_35_16	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-09T17_35_16.tsv	0.4910
bloom	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-09T15_09_02	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T15_09_02.newline-cut-custom-truncate.tsv	0.5050
bloom	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut	2022-09-09T15_09_02	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T15_09_02.newline-cut.tsv	0.5102
bloom	wmt14_fr_en	a_good_translation-fr-en-target	1	1234		2022-09-09T15_09_02	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T15_09_02.tsv	0.4942
bloom	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-09T09_21_52	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_21_52.newline-cut-custom-truncate.tsv	0.3973
bloom	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut	2022-09-09T09_21_52	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_21_52.newline-cut.tsv	0.3833
bloom	wmt14_fr_en	gpt-3-en-fr-target	1	1234		2022-09-09T09_21_52	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_21_52.tsv	0.2618
bloom	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.newline-cut-custom-truncate.tsv	0.4775
bloom	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut	2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.newline-cut.tsv	0.4655
bloom	wmt14_fr_en	gpt-3-fr-en-target	1	1234		2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.tsv	0.3670
bloom	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut-custom-truncate	2022-12-29T13_59_56	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T13_59_56.newline-cut-custom-truncate.tsv	0.2650
bloom	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut	2022-12-29T13_59_56	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T13_59_56.newline-cut.tsv	0.2549
bloom	wmt14_fr_en	translate_as-en-fr-target	1	1234		2022-12-29T13_59_56	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T13_59_56.tsv	0.2229
bloom	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut-custom-truncate	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut-custom-truncate.tsv	0.4090
bloom	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut.tsv	0.4103
bloom	wmt14_fr_en	translate_as-fr-en-target	1	1234		2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.tsv	0.3987
bloom	wmt14_fr_en	translate-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-20T19_11_40	examples.model=bloom.task=wmt14_fr_en.templates=translate-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T19_11_40.newline-cut-custom-truncate.tsv	-0.1842
bloom	wmt14_fr_en	translate-fr-en-source+target	1	1234	newline-cut	2022-09-20T19_11_40	examples.model=bloom.task=wmt14_fr_en.templates=translate-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T19_11_40.newline-cut.tsv	-0.1832
bloom	wmt14_fr_en	translate-fr-en-source+target	1	1234		2022-09-20T19_11_40	examples.model=bloom.task=wmt14_fr_en.templates=translate-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T19_11_40.tsv	-0.1777
bloom	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut-custom-truncate.tsv	0.4749
bloom	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut.tsv	0.4804
bloom	wmt14_fr_en	version-en-fr-target	1	1234		2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.tsv	0.3871
bloom	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-09T14_13_13	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T14_13_13.newline-cut-custom-truncate.tsv	0.5213
bloom	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut	2022-09-09T14_13_13	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T14_13_13.newline-cut.tsv	0.5233
bloom	wmt14_fr_en	version-fr-en-target	1	1234		2022-09-09T14_13_13	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T14_13_13.tsv	0.4757
bloom	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut-custom-truncate.tsv	0.4237
bloom	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut.tsv	0.3864
bloom	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-29T23_29_52.tsv	0.0852
bloom	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut-custom-truncate.tsv	0.2347
bloom	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut	2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.newline-cut.tsv	0.1852
bloom	wmt14_fr_en	xglm-en-fr-target	1	1234		2022-09-09T09_10_25	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-09T09_10_25.tsv	0.0717
bloom	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-30T12_30_08.newline-cut-custom-truncate.tsv	0.5317
bloom	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-30T12_30_08.newline-cut.tsv	0.5163
bloom	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-30T12_30_08.tsv	0.4484
bloom	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.newline-cut-custom-truncate.tsv	0.4302
bloom	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut	2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.newline-cut.tsv	0.4189
bloom	wmt14_fr_en	xglm-fr-en-target	1	1234		2022-09-09T17_40_48	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-09T17_40_48.tsv	0.3614
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2023-02-11T00_34_23	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T00_34_23.newline-cut-custom-truncate.tsv	-0.0166
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2023-02-11T00_34_23	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T00_34_23.newline-cut.tsv	-0.0152
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2023-02-11T00_34_23	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T00_34_23.tsv	-0.0152
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2023-02-11T18_45_10	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T18_45_10.newline-cut-custom-truncate.tsv	0.2474
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2023-02-11T18_45_10	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T18_45_10.newline-cut.tsv	0.2501
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2023-02-11T18_45_10	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-11T18_45_10.tsv	0.2501
opt	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2023-01-11T22_31_47	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_47.newline-cut-custom-truncate.tsv	-0.0001
opt	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2023-01-11T22_31_47	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_47.newline-cut.tsv	-0.0095
opt	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2023-01-11T22_31_47	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_47.tsv	-0.1650
opt	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut-custom-truncate.tsv	0.4485
opt	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut.tsv	0.4488
opt	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.tsv	0.0394
t0	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2023-02-10T18_27_17	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T18_27_17.newline-cut-custom-truncate.tsv	-1.0352
t0	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2023-02-10T18_27_17	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T18_27_17.newline-cut.tsv	-1.0354
t0	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2023-02-10T18_27_17	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T18_27_17.tsv	-1.0354
t0	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2023-02-10T12_07_19	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T12_07_19.newline-cut-custom-truncate.tsv	-0.0901
t0	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2023-02-10T12_07_19	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T12_07_19.newline-cut.tsv	-0.0874
t0	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2023-02-10T12_07_19	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T12_07_19.tsv	-0.0874
