model	task	template	fewshot	seed	postproc	timestamp	filename	BLEU
bloom	wmt14_hi_en	translate-hi-en-source+target	1	1234	newline-cut	2022-09-20T10_47_43	examples.model=bloom.task=wmt14_hi_en.templates=translate-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T10_47_43.newline-cut.tsv	2.63
bloom	wmt14_hi_en	translate-hi-en-source+target	1	1234		2022-09-20T10_47_43	examples.model=bloom.task=wmt14_hi_en.templates=translate-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T10_47_43.tsv	2.72
bloom	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_51_13	examples.model=bloom.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_51_13.newline-cut-custom-truncate.tsv	13.90
bloom	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut	2022-09-14T19_51_13	examples.model=bloom.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_51_13.newline-cut.tsv	13.94
bloom	wmt14_hi_en	version-en-hi-target	1	1234		2022-09-14T19_51_13	examples.model=bloom.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_51_13.tsv	13.95
bloom	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_55_21	examples.model=bloom.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_55_21.newline-cut-custom-truncate.tsv	25.75
bloom	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut	2022-09-14T19_55_21	examples.model=bloom.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_55_21.newline-cut.tsv	25.81
bloom	wmt14_hi_en	version-hi-en-target	1	1234		2022-09-14T19_55_21	examples.model=bloom.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_55_21.tsv	25.80
bloom	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2023-01-05T08_16_40	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-05T08_16_40.newline-cut-custom-truncate.tsv	15.73
bloom	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2023-01-05T08_16_40	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-05T08_16_40.newline-cut.tsv	15.78
bloom	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2023-01-05T08_16_40	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-05T08_16_40.tsv	13.62
bloom	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_53_44	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_53_44.newline-cut-custom-truncate.tsv	14.46
bloom	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut	2022-09-14T19_53_44	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_53_44.newline-cut.tsv	14.52
bloom	wmt14_hi_en	xglm-en-hi-target	1	1234		2022-09-14T19_53_44	examples.model=bloom.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_53_44.tsv	14.55
bloom	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2023-01-02T22_21_35	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T22_21_35.newline-cut-custom-truncate.tsv	25.04
bloom	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2023-01-02T22_21_35	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T22_21_35.newline-cut.tsv	25.05
bloom	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2023-01-02T22_21_35	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T22_21_35.tsv	25.04
bloom	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_57_52	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_57_52.newline-cut-custom-truncate.tsv	13.01
bloom	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut	2022-09-14T19_57_52	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_57_52.newline-cut.tsv	13.06
bloom	wmt14_hi_en	xglm-hi-en-target	1	1234		2022-09-14T19_57_52	examples.model=bloom.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_57_52.tsv	13.22
mt0-xxl	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2023-02-09T12_16_00	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T12_16_00.newline-cut-custom-truncate.tsv	9.50
mt0-xxl	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2023-02-09T12_16_00	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T12_16_00.newline-cut.tsv	9.50
mt0-xxl	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2023-02-09T12_16_00	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T12_16_00.tsv	9.50
mt0-xxl	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2023-02-10T00_23_12	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T00_23_12.newline-cut-custom-truncate.tsv	20.06
mt0-xxl	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2023-02-10T00_23_12	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T00_23_12.newline-cut.tsv	20.15
mt0-xxl	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2023-02-10T00_23_12	examples.model=mt0-xxl.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-10T00_23_12.tsv	20.15
opt	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2023-01-11T22_30_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_30_48.newline-cut-custom-truncate.tsv	0.08
opt	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2023-01-11T22_30_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_30_48.newline-cut.tsv	0.08
opt	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2023-01-11T22_30_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_30_48.tsv	0.08
opt	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2023-01-11T22_31_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut-custom-truncate.tsv	0.61
opt	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2023-01-11T22_31_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut.tsv	0.61
opt	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2023-01-11T22_31_48	examples.model=opt.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-11T22_31_48.tsv	0.58
t0	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2023-02-07T22_45_58	examples.model=t0.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-07T22_45_58.newline-cut-custom-truncate.tsv	0.12
t0	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2023-02-07T22_45_58	examples.model=t0.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-07T22_45_58.newline-cut.tsv	0.12
t0	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2023-02-07T22_45_58	examples.model=t0.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-02-07T22_45_58.tsv	0.12
t0	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2023-02-08T15_51_04	examples.model=t0.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T15_51_04.newline-cut-custom-truncate.tsv	0.01
t0	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2023-02-08T15_51_04	examples.model=t0.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T15_51_04.newline-cut.tsv	0.01
t0	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2023-02-08T15_51_04	examples.model=t0.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T15_51_04.tsv	0.01
